gid,handle,functional_role,involvement,archetype,note
100000005138177100,p03528,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003384179100,p03537,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008895783100,p03625,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005937723100,p05389,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007503163100,p07607,peripheral,legit,клиент P2P,покупает/продаёт крипту у p06318
100000008662183100,p07543,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000398785100,p06991,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007740120100,p05183,peripheral,legit,родня,родственник p05182: переводы туда-обратно
100000006258875100,p04933,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000044349100,p09289,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001595942100,p06436,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008601608100,p00270,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000005379553100,p04133,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002186428100,p07186,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000204015100,p07427,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007747705100,p00757,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005947859100,p07201,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000156824100,p04298,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003397776100,p04277,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004656613100,p04239,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000782764100,p07641,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003371113100,p09318,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007548083100,p01267,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005170610100,p01185,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001122110100,p02775,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
